"Titulo"|"Valor"|"Id"|"Fecha"|"Propiedad"|"Subconcepto"
"ZO ZOS Zeusonline                              "|12|15|"2024-05-09"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|25|15|"2024-05-10"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|10|15|"2024-05-10"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|6|15|"2024-05-10"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|10|15|"2024-05-10"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|1|15|"2024-05-11"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|11|15|"2024-05-11"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|10|15|"2024-05-11"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|20|15|"2024-05-11"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|13|15|"2024-05-11"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|1|15|"2024-05-12"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|6|15|"2024-05-12"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|10|15|"2024-05-12"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|19|15|"2024-05-12"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|12|15|"2024-05-12"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|12|15|"2024-05-13"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|6|15|"2024-05-13"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|3|15|"2024-05-13"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|2|15|"2024-05-13"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|49|15|"2024-05-14"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|6|15|"2024-05-14"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|1|15|"2024-05-14"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|5|15|"2024-05-14"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|1|15|"2024-05-15"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|49|15|"2024-05-15"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|3|15|"2024-05-15"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|1|15|"2024-05-15"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|10|15|"2024-05-15"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|1|15|"2024-05-16"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|28|15|"2024-05-16"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|9|15|"2024-05-16"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|4|15|"2024-05-16"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|9|15|"2024-05-16"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|1|15|"2024-05-17"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|5|15|"2024-05-17"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|9|15|"2024-05-17"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|21|15|"2024-05-17"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|14|15|"2024-05-17"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|3|15|"2024-05-18"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|18|15|"2024-05-18"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|29|15|"2024-05-18"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|17|15|"2024-05-18"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|2|15|"2024-05-19"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|3|15|"2024-05-19"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|7|15|"2024-05-19"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|16|15|"2024-05-19"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|11|15|"2024-05-19"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|1|15|"2024-05-20"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|23|15|"2024-05-20"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|4|15|"2024-05-20"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|5|15|"2024-05-20"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|18|15|"2024-05-20"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|1|15|"2024-05-21"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|33|15|"2024-05-21"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|3|15|"2024-05-21"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|7|15|"2024-05-21"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|20|15|"2024-05-21"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|3|15|"2024-05-22"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|37|15|"2024-05-22"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|2|15|"2024-05-22"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|7|15|"2024-05-22"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|22|15|"2024-05-22"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|2|15|"2024-05-23"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|25|15|"2024-05-23"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|14|15|"2024-05-23"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|24|15|"2024-05-23"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|29|15|"2024-05-23"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|2|15|"2024-05-24"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|8|15|"2024-05-24"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|20|15|"2024-05-24"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|30|15|"2024-05-24"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|29|15|"2024-05-24"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|1|15|"2024-05-25"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|3|15|"2024-05-25"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|25|15|"2024-05-25"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|26|15|"2024-05-25"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|16|15|"2024-05-25"|"Sites Recreo"|"Huespedes"
"Complimentary                                  "|2|18|"2024-05-25"|"Sites Recreo"|"Complimentary                                  "
"01 012 Reservas de funcionarios que representa "|3|15|"2024-05-26"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|10|15|"2024-05-26"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|3|15|"2024-05-26"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|6|15|"2024-05-26"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|20|15|"2024-05-27"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|2|15|"2024-05-27"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|7|15|"2024-05-27"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|7|15|"2024-05-27"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|45|15|"2024-05-28"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|7|15|"2024-05-28"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|3|15|"2024-05-28"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|5|15|"2024-05-28"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|1|15|"2024-05-29"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|42|15|"2024-05-29"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|1|15|"2024-05-29"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|10|15|"2024-05-29"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|15|15|"2024-05-29"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|2|15|"2024-05-30"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|43|15|"2024-05-30"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|7|15|"2024-05-30"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|7|15|"2024-05-30"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|12|15|"2024-05-30"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|17|15|"2024-05-31"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|12|15|"2024-05-31"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|7|15|"2024-05-31"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|23|15|"2024-05-31"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|10|15|"2024-06-01"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|13|15|"2024-06-01"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|22|15|"2024-06-01"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|31|15|"2024-06-01"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|7|15|"2024-06-02"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|17|15|"2024-06-02"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|3|15|"2024-06-02"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|9|15|"2024-06-02"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|1|15|"2024-06-03"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|10|15|"2024-06-03"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|6|15|"2024-06-03"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|2|15|"2024-06-03"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|5|15|"2024-06-03"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|1|15|"2024-06-04"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|31|15|"2024-06-04"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|7|15|"2024-06-04"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|5|15|"2024-06-04"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|11|15|"2024-06-04"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|1|15|"2024-06-05"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|29|15|"2024-06-05"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|12|15|"2024-06-05"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|4|15|"2024-06-05"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|10|15|"2024-06-05"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|1|15|"2024-06-06"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|28|15|"2024-06-06"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|6|15|"2024-06-06"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|6|15|"2024-06-06"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|8|15|"2024-06-06"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|1|15|"2024-06-07"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|7|15|"2024-06-07"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|18|15|"2024-06-07"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|8|15|"2024-06-07"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|7|15|"2024-06-07"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|2|15|"2024-06-08"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|8|15|"2024-06-08"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|24|15|"2024-06-08"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|13|15|"2024-06-08"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|12|15|"2024-06-08"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|2|15|"2024-06-09"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|14|15|"2024-06-09"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|40|15|"2024-06-09"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|10|15|"2024-06-09"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|10|15|"2024-06-09"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|1|15|"2024-06-10"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|7|15|"2024-06-10"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|1|15|"2024-06-10"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|1|15|"2024-06-11"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|24|15|"2024-06-11"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|1|15|"2024-06-11"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|6|15|"2024-06-11"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|1|15|"2024-06-12"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|28|15|"2024-06-12"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|2|15|"2024-06-12"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|5|15|"2024-06-12"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|5|15|"2024-06-12"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|2|15|"2024-06-13"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|28|15|"2024-06-13"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|11|15|"2024-06-13"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|15|15|"2024-06-13"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|15|15|"2024-06-13"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|2|15|"2024-06-14"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|15|15|"2024-06-14"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|22|15|"2024-06-14"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|34|15|"2024-06-14"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|29|15|"2024-06-14"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|4|15|"2024-06-15"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|9|15|"2024-06-15"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|26|15|"2024-06-15"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|50|15|"2024-06-15"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|29|15|"2024-06-15"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|3|15|"2024-06-16"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|5|15|"2024-06-16"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|14|15|"2024-06-16"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|9|15|"2024-06-16"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|7|15|"2024-06-16"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|2|15|"2024-06-17"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|28|15|"2024-06-17"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|5|15|"2024-06-17"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|4|15|"2024-06-17"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|6|15|"2024-06-17"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|1|15|"2024-06-18"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|42|15|"2024-06-18"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|11|15|"2024-06-18"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|2|15|"2024-06-18"|"Sites Recreo"|"Huespedes"
"ZO ZOS Zeusonline                              "|11|15|"2024-06-18"|"Sites Recreo"|"Huespedes"
"01 011 Reservas de particulares que visita la  "|1|15|"2024-06-19"|"Sites Recreo"|"Huespedes"
"01 012 Reservas de funcionarios que representa "|39|15|"2024-06-19"|"Sites Recreo"|"Huespedes"
"02 021 Reservas de particulares que visitan la "|8|15|"2024-06-19"|"Sites Recreo"|"Huespedes"
"02 022 Reservas de personas a través de agenci "|2|15|"2024-06-19"|"Sites Recreo"|"Huespedes"
